project_scope,language,source_layer,code_family,code,label_en,keyword,keyword_translation_or_note,current_pipeline_status,reviewer,review_decision,suggested_replacement,notes
cross_language_tourism_side_project,English,Google reviews,topic,scenic_nature,Scenic Nature,scenic,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,scenic_nature,Scenic Nature,beautiful view,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,scenic_nature,Scenic Nature,ocean view,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,scenic_nature,Scenic Nature,sea view,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,scenic_nature,Scenic Nature,mountain view,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,scenic_nature,Scenic Nature,cliffs,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,scenic_nature,Scenic Nature,waterfall,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,scenic_nature,Scenic Nature,river,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,scenic_nature,Scenic Nature,lake,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,scenic_nature,Scenic Nature,forest,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,scenic_nature,Scenic Nature,sunset,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,scenic_nature,Scenic Nature,cherry blossoms,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,scenic_nature,Scenic Nature,autumn leaves,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,scenic_nature,Scenic Nature,snow scenery,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,scenic_nature,Scenic Nature,photogenic,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,temples_spiritual,Temples / Spiritual,temple,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,temples_spiritual,Temples / Spiritual,shrine,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,temples_spiritual,Temples / Spiritual,zen,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,temples_spiritual,Temples / Spiritual,meditation,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,temples_spiritual,Temples / Spiritual,pilgrimage,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,temples_spiritual,Temples / Spiritual,prayer,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,temples_spiritual,Temples / Spiritual,monk,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,temples_spiritual,Temples / Spiritual,spiritual,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,temples_spiritual,Temples / Spiritual,peaceful,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,temples_spiritual,Temples / Spiritual,Eiheiji,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,temples_spiritual,Temples / Spiritual,worship,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,temples_spiritual,Temples / Spiritual,goshuin,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,history_culture,History / Culture,castle,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,history_culture,History / Culture,historic site,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,history_culture,History / Culture,ruins,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,history_culture,History / Culture,samurai,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,history_culture,History / Culture,traditional,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,history_culture,History / Culture,heritage,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,history_culture,History / Culture,old town,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,history_culture,History / Culture,museum,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,history_culture,History / Culture,local history,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,history_culture,History / Culture,architecture,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,history_culture,History / Culture,craft tradition,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,dinosaurs_museums,Dinosaurs / Museums,dinosaur,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,dinosaurs_museums,Dinosaurs / Museums,fossil,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,dinosaurs_museums,Dinosaurs / Museums,museum,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,dinosaurs_museums,Dinosaurs / Museums,exhibition,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,dinosaurs_museums,Dinosaurs / Museums,gallery,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,dinosaurs_museums,Dinosaurs / Museums,science museum,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,dinosaurs_museums,Dinosaurs / Museums,interactive exhibit,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,food_local_cuisine,Food / Local Cuisine,seafood,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,food_local_cuisine,Food / Local Cuisine,soba,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,food_local_cuisine,Food / Local Cuisine,echizen crab,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,food_local_cuisine,Food / Local Cuisine,crab,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,food_local_cuisine,Food / Local Cuisine,sauce katsudon,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,food_local_cuisine,Food / Local Cuisine,sushi,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,food_local_cuisine,Food / Local Cuisine,local food,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,food_local_cuisine,Food / Local Cuisine,restaurant,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,food_local_cuisine,Food / Local Cuisine,cafe,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,food_local_cuisine,Food / Local Cuisine,delicious,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,food_local_cuisine,Food / Local Cuisine,fresh,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,hot_springs_relaxation,Hot Springs / Relaxation,onsen,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,hot_springs_relaxation,Hot Springs / Relaxation,hot spring,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,hot_springs_relaxation,Hot Springs / Relaxation,bath,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,hot_springs_relaxation,Hot Springs / Relaxation,spa,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,hot_springs_relaxation,Hot Springs / Relaxation,relaxing,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,hot_springs_relaxation,Hot Springs / Relaxation,ryokan,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,hot_springs_relaxation,Hot Springs / Relaxation,sauna,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,hot_springs_relaxation,Hot Springs / Relaxation,soak,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,hot_springs_relaxation,Hot Springs / Relaxation,healing,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,crafts_shopping,Crafts / Shopping,souvenir,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,crafts_shopping,Crafts / Shopping,craft,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,crafts_shopping,Crafts / Shopping,Echizen ware,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,crafts_shopping,Crafts / Shopping,pottery,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,crafts_shopping,Crafts / Shopping,knife,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,crafts_shopping,Crafts / Shopping,lacquerware,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,crafts_shopping,Crafts / Shopping,washi,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,crafts_shopping,Crafts / Shopping,paper making,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,crafts_shopping,Crafts / Shopping,workshop,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,crafts_shopping,Crafts / Shopping,market,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,fan_pilgrimage_pop_culture,Fan Pilgrimage / Pop Culture,anime,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,fan_pilgrimage_pop_culture,Fan Pilgrimage / Pop Culture,manga,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,fan_pilgrimage_pop_culture,Fan Pilgrimage / Pop Culture,idol,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,fan_pilgrimage_pop_culture,Fan Pilgrimage / Pop Culture,drama location,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,fan_pilgrimage_pop_culture,Fan Pilgrimage / Pop Culture,film location,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,fan_pilgrimage_pop_culture,Fan Pilgrimage / Pop Culture,pilgrimage,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,fan_pilgrimage_pop_culture,Fan Pilgrimage / Pop Culture,sacred place,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,fan_pilgrimage_pop_culture,Fan Pilgrimage / Pop Culture,Riku,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,fan_pilgrimage_pop_culture,Fan Pilgrimage / Pop Culture,Maeda Riku,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,fan_pilgrimage_pop_culture,Fan Pilgrimage / Pop Culture,member,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,accommodation,Accommodation,hotel,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,accommodation,Accommodation,Marriott,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,accommodation,Accommodation,ryokan,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,accommodation,Accommodation,guesthouse,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,accommodation,Accommodation,stay overnight,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,accommodation,Accommodation,room,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,accommodation,Accommodation,breakfast,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,accommodation,Accommodation,front desk,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,seasonal_events,Seasonal Events,festival,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,seasonal_events,Seasonal Events,fireworks,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,seasonal_events,Seasonal Events,illumination,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,seasonal_events,Seasonal Events,seasonal,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,seasonal_events,Seasonal Events,winter,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,seasonal_events,Seasonal Events,spring,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,seasonal_events,Seasonal Events,summer,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,seasonal_events,Seasonal Events,autumn,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,seasonal_events,Seasonal Events,event,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,topic,seasonal_events,Seasonal Events,limited time,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,positive_sentiment,Positive Sentiment,amazing,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,positive_sentiment,Positive Sentiment,wonderful,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,positive_sentiment,Positive Sentiment,excellent,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,positive_sentiment,Positive Sentiment,loved,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,positive_sentiment,Positive Sentiment,favorite,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,positive_sentiment,Positive Sentiment,beautiful,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,positive_sentiment,Positive Sentiment,delicious,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,positive_sentiment,Positive Sentiment,comfortable,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,positive_sentiment,Positive Sentiment,peaceful,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,positive_sentiment,Positive Sentiment,memorable,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,positive_sentiment,Positive Sentiment,recommended,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,positive_sentiment,Positive Sentiment,worth it,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,negative_sentiment,Negative Sentiment,disappointed,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,negative_sentiment,Negative Sentiment,boring,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,negative_sentiment,Negative Sentiment,bad,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,negative_sentiment,Negative Sentiment,poor,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,negative_sentiment,Negative Sentiment,uncomfortable,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,negative_sentiment,Negative Sentiment,confusing,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,negative_sentiment,Negative Sentiment,expensive,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,negative_sentiment,Negative Sentiment,crowded,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,negative_sentiment,Negative Sentiment,closed,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,negative_sentiment,Negative Sentiment,hard to reach,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,negative_sentiment,Negative Sentiment,not worth it,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,negative_sentiment,Negative Sentiment,waste of time,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,recommendation_intent,Recommendation / Intent,recommend,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,recommendation_intent,Recommendation / Intent,must visit,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,recommendation_intent,Recommendation / Intent,must see,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,recommendation_intent,Recommendation / Intent,would return,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,recommendation_intent,Recommendation / Intent,come back,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,recommendation_intent,Recommendation / Intent,visit again,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,recommendation_intent,Recommendation / Intent,worth a visit,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,English,Google reviews,sentiment,recommendation_intent,Recommendation / Intent,do not miss,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
