poi_name,poi_category,city,prefecture,is_fukui,n_reviews,n_reviews_chinese,n_reviews_japanese,n_reviews_english,n_reviews_other,mean_rating,positive_count,positive_share,positive_share_ci_low,positive_share_ci_high,low_confidence,high_volume_threshold,low_volume_threshold,is_high_volume,is_low_volume,dominant_friction_codes,dominant_draw_codes,draw_signal_codes,has_draw_signal,dominant_nudgeable_friction_codes,promote_draw_codes,fix_it_membership_codes,promote_strict_membership_codes,membership_thin_language_blocked,fix_it_elevated_friction_lift_sum,promote_it_draw_prevalence_sum,fix_it_score,promote_it_score,is_fix_it,is_promote_it,is_promote_it_strict,promote_confidence,is_crowding_hotspot,archetype,transport_access_n_positive,transport_access_prevalence,transport_access_ci_low,transport_access_ci_high,transport_access_global_base_prevalence,transport_access_lift,wayfinding_signage_n_positive,wayfinding_signage_prevalence,wayfinding_signage_ci_low,wayfinding_signage_ci_high,wayfinding_signage_global_base_prevalence,wayfinding_signage_lift,english_information_gap_n_positive,english_information_gap_prevalence,english_information_gap_ci_low,english_information_gap_ci_high,english_information_gap_global_base_prevalence,english_information_gap_lift,staff_communication_n_positive,staff_communication_prevalence,staff_communication_ci_low,staff_communication_ci_high,staff_communication_global_base_prevalence,staff_communication_lift,booking_ticketing_n_positive,booking_ticketing_prevalence,booking_ticketing_ci_low,booking_ticketing_ci_high,booking_ticketing_global_base_prevalence,booking_ticketing_lift,waiting_crowding_n_positive,waiting_crowding_prevalence,waiting_crowding_ci_low,waiting_crowding_ci_high,waiting_crowding_global_base_prevalence,waiting_crowding_lift,price_value_n_positive,price_value_prevalence,price_value_ci_low,price_value_ci_high,price_value_global_base_prevalence,price_value_lift,cleanliness_comfort_n_positive,cleanliness_comfort_prevalence,cleanliness_comfort_ci_low,cleanliness_comfort_ci_high,cleanliness_comfort_global_base_prevalence,cleanliness_comfort_lift,opening_hours_availability_n_positive,opening_hours_availability_prevalence,opening_hours_availability_ci_low,opening_hours_availability_ci_high,opening_hours_availability_global_base_prevalence,opening_hours_availability_lift,itinerary_fit_time_cost_n_positive,itinerary_fit_time_cost_prevalence,itinerary_fit_time_cost_ci_low,itinerary_fit_time_cost_ci_high,itinerary_fit_time_cost_global_base_prevalence,itinerary_fit_time_cost_lift,accessibility_mobility_n_positive,accessibility_mobility_prevalence,accessibility_mobility_ci_low,accessibility_mobility_ci_high,accessibility_mobility_global_base_prevalence,accessibility_mobility_lift,food_amenities_gap_n_positive,food_amenities_gap_prevalence,food_amenities_gap_ci_low,food_amenities_gap_ci_high,food_amenities_gap_global_base_prevalence,food_amenities_gap_lift,scenic_value_n_positive,scenic_value_prevalence,scenic_value_ci_low,scenic_value_ci_high,scenic_value_global_base_prevalence,scenic_value_lift,worthwhile_destination_n_positive,worthwhile_destination_prevalence,worthwhile_destination_ci_low,worthwhile_destination_ci_high,worthwhile_destination_global_base_prevalence,worthwhile_destination_lift,friendly_service_n_positive,friendly_service_prevalence,friendly_service_ci_low,friendly_service_ci_high,friendly_service_global_base_prevalence,friendly_service_lift,underpromoted_feature_n_positive,underpromoted_feature_prevalence,underpromoted_feature_ci_low,underpromoted_feature_ci_high,underpromoted_feature_global_base_prevalence,underpromoted_feature_lift,easy_if_guided_n_positive,easy_if_guided_prevalence,easy_if_guided_ci_low,easy_if_guided_ci_high,easy_if_guided_global_base_prevalence,easy_if_guided_lift,good_for_itinerary_bundle_n_positive,good_for_itinerary_bundle_prevalence,good_for_itinerary_bundle_ci_low,good_for_itinerary_bundle_ci_high,good_for_itinerary_bundle_global_base_prevalence,good_for_itinerary_bundle_lift,fix_it_rank,promote_it_rank
Toyama Castle,castle_historic,Toyama,Toyama,False,105,7,65,12,21,4.152380952380953,81,0.7714285714285715,0.6823814295650403,0.8413160715305859,False,100.0,48,True,False,,underpromoted_feature,scenic_value;underpromoted_feature,True,,underpromoted_feature,,,True,0.0,0.009523809523809525,0.0,0.0,False,False,False,moderate,False,neither,2,0.01904761904761905,0.0052391820659629385,0.06680559669441896,0.009111994698475812,0.009935624349143237,0,0.0,0.0,0.035294076929109894,0.0054671968190854875,-0.0054671968190854875,0,0.0,0.0,0.035294076929109894,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.035294076929109894,0.0016567263088137839,-0.0016567263088137839,1,0.009523809523809525,0.0016831692328561944,0.0519862586118897,0.0066269052352551355,0.002896904288554389,0,0.0,0.0,0.035294076929109894,0.03578528827037773,-0.03578528827037773,0,0.0,0.0,0.035294076929109894,0.005632869449966865,-0.005632869449966865,0,0.0,0.0,0.035294076929109894,0.009774685222001325,-0.009774685222001325,2,0.01904761904761905,0.0052391820659629385,0.06680559669441896,0.015573227302849569,0.0034743917447694807,0,0.0,0.0,0.035294076929109894,0.004804506295559973,-0.004804506295559973,1,0.009523809523809525,0.0016831692328561944,0.0519862586118897,0.04009277667329357,-0.030568967149484046,0,0.0,0.0,0.035294076929109894,0.0006626905235255136,-0.0006626905235255136,9,0.08571428571428572,0.04574947875415182,0.1549227564156821,0.052186878727634195,0.03352740698665152,2,0.01904761904761905,0.0052391820659629385,0.06680559669441896,0.02468522200132538,-0.005637602953706331,0,0.0,0.0,0.035294076929109894,0.003810470510271703,-0.003810470510271703,1,0.009523809523809525,0.0016831692328561944,0.0519862586118897,0.0016567263088137839,0.00786708321499574,0,0.0,0.0,0.035294076929109894,0.0019880715705765406,-0.0019880715705765406,0,0.0,0.0,0.035294076929109894,0.0001656726308813784,-0.0001656726308813784,,
Toyama Glass Art Museum,museum_cultural,Toyama,Toyama,False,105,4,60,24,17,4.257142857142857,84,0.8,0.7135226289709666,0.8653009248715675,False,100.0,48,True,False,waiting_crowding,scenic_value;worthwhile_destination,scenic_value;worthwhile_destination,True,,scenic_value;worthwhile_destination,,scenic_value;worthwhile_destination,False,0.0,0.19047619047619047,0.0,0.0,False,False,False,moderate,True,neither,0,0.0,0.0,0.035294076929109894,0.009111994698475812,-0.009111994698475812,1,0.009523809523809525,0.0016831692328561944,0.0519862586118897,0.0054671968190854875,0.004056612704724037,0,0.0,0.0,0.035294076929109894,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.035294076929109894,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.035294076929109894,0.0066269052352551355,-0.0066269052352551355,9,0.08571428571428572,0.04574947875415182,0.1549227564156821,0.03578528827037773,0.04992899744390798,0,0.0,0.0,0.035294076929109894,0.005632869449966865,-0.005632869449966865,1,0.009523809523809525,0.0016831692328561944,0.0519862586118897,0.009774685222001325,-0.0002508756981918006,1,0.009523809523809525,0.0016831692328561944,0.0519862586118897,0.015573227302849569,-0.006049417779040044,0,0.0,0.0,0.035294076929109894,0.004804506295559973,-0.004804506295559973,1,0.009523809523809525,0.0016831692328561944,0.0519862586118897,0.04009277667329357,-0.030568967149484046,0,0.0,0.0,0.035294076929109894,0.0006626905235255136,-0.0006626905235255136,12,0.11428571428571428,0.06659702003579052,0.1892012678809514,0.052186878727634195,0.06209883555808009,8,0.0761904761904762,0.03911065243076895,0.14318623182342896,0.02468522200132538,0.05150525418915082,0,0.0,0.0,0.035294076929109894,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.035294076929109894,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.035294076929109894,0.0019880715705765406,-0.0019880715705765406,0,0.0,0.0,0.035294076929109894,0.0001656726308813784,-0.0001656726308813784,,
Zuiryuji Temple,temple_shrine,Toyama,Toyama,False,105,6,85,5,9,4.752380952380952,103,0.9809523809523809,0.933194403305581,0.994760817934037,False,100.0,48,True,False,,,worthwhile_destination;easy_if_guided,True,,,,,False,0.0,0.0,0.0,0.0,False,False,False,moderate,False,neither,1,0.009523809523809525,0.0016831692328561944,0.0519862586118897,0.009111994698475812,0.00041181482533371276,2,0.01904761904761905,0.0052391820659629385,0.06680559669441896,0.0054671968190854875,0.013580422228533562,0,0.0,0.0,0.035294076929109894,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.035294076929109894,0.0016567263088137839,-0.0016567263088137839,1,0.009523809523809525,0.0016831692328561944,0.0519862586118897,0.0066269052352551355,0.002896904288554389,2,0.01904761904761905,0.0052391820659629385,0.06680559669441896,0.03578528827037773,-0.016737669222758683,0,0.0,0.0,0.035294076929109894,0.005632869449966865,-0.005632869449966865,0,0.0,0.0,0.035294076929109894,0.009774685222001325,-0.009774685222001325,0,0.0,0.0,0.035294076929109894,0.015573227302849569,-0.015573227302849569,0,0.0,0.0,0.035294076929109894,0.004804506295559973,-0.004804506295559973,0,0.0,0.0,0.035294076929109894,0.04009277667329357,-0.04009277667329357,0,0.0,0.0,0.035294076929109894,0.0006626905235255136,-0.0006626905235255136,2,0.01904761904761905,0.0052391820659629385,0.06680559669441896,0.052186878727634195,-0.033139259680015146,4,0.0380952380952381,0.014912459331107637,0.09388302126054626,0.02468522200132538,0.013410016093912718,0,0.0,0.0,0.035294076929109894,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.035294076929109894,0.0016567263088137839,-0.0016567263088137839,1,0.009523809523809525,0.0016831692328561944,0.0519862586118897,0.0019880715705765406,0.0075357379532329846,0,0.0,0.0,0.035294076929109894,0.0001656726308813784,-0.0001656726308813784,,
Fugan Canal Kansui Park,nature_scenic,Toyama,Toyama,False,105,4,59,15,27,4.6571428571428575,98,0.9333333333333333,0.8687443513174588,0.9673341153439793,False,100.0,48,True,False,,scenic_value,scenic_value,True,,scenic_value,,scenic_value,False,0.0,0.09523809523809523,0.0,0.0,False,False,False,moderate,False,neither,1,0.009523809523809525,0.0016831692328561944,0.0519862586118897,0.009111994698475812,0.00041181482533371276,0,0.0,0.0,0.035294076929109894,0.0054671968190854875,-0.0054671968190854875,0,0.0,0.0,0.035294076929109894,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.035294076929109894,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.035294076929109894,0.0066269052352551355,-0.0066269052352551355,5,0.047619047619047616,0.020509165674361972,0.10666166583292791,0.03578528827037773,0.011833759348669884,0,0.0,0.0,0.035294076929109894,0.005632869449966865,-0.005632869449966865,0,0.0,0.0,0.035294076929109894,0.009774685222001325,-0.009774685222001325,2,0.01904761904761905,0.0052391820659629385,0.06680559669441896,0.015573227302849569,0.0034743917447694807,0,0.0,0.0,0.035294076929109894,0.004804506295559973,-0.004804506295559973,1,0.009523809523809525,0.0016831692328561944,0.0519862586118897,0.04009277667329357,-0.030568967149484046,0,0.0,0.0,0.035294076929109894,0.0006626905235255136,-0.0006626905235255136,10,0.09523809523809523,0.0525563098634332,0.1664912762220367,0.052186878727634195,0.04305121651046104,1,0.009523809523809525,0.0016831692328561944,0.0519862586118897,0.02468522200132538,-0.015161412477515856,0,0.0,0.0,0.035294076929109894,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.035294076929109894,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.035294076929109894,0.0019880715705765406,-0.0019880715705765406,0,0.0,0.0,0.035294076929109894,0.0001656726308813784,-0.0001656726308813784,,
Oyama Shrine,temple_shrine,Kanazawa,Ishikawa,False,104,4,59,18,23,4.4326923076923075,92,0.8846153846153846,0.8090795037039419,0.9327502237018642,False,100.0,48,True,False,,underpromoted_feature,scenic_value;worthwhile_destination;underpromoted_feature,True,,underpromoted_feature,,,True,0.0,0.009615384615384616,0.0,0.0,False,False,False,moderate,False,neither,0,0.0,0.0,0.03562135437245191,0.009111994698475812,-0.009111994698475812,0,0.0,0.0,0.03562135437245191,0.0054671968190854875,-0.0054671968190854875,0,0.0,0.0,0.03562135437245191,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03562135437245191,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03562135437245191,0.0066269052352551355,-0.0066269052352551355,1,0.009615384615384616,0.0016993728496512567,0.05246772470794581,0.03578528827037773,-0.026169903654993117,0,0.0,0.0,0.03562135437245191,0.005632869449966865,-0.005632869449966865,1,0.009615384615384616,0.0016993728496512567,0.05246772470794581,0.009774685222001325,-0.00015930060661670936,0,0.0,0.0,0.03562135437245191,0.015573227302849569,-0.015573227302849569,0,0.0,0.0,0.03562135437245191,0.004804506295559973,-0.004804506295559973,2,0.019230769230769232,0.0052897115850640206,0.0674231291576782,0.04009277667329357,-0.02086200744252434,0,0.0,0.0,0.03562135437245191,0.0006626905235255136,-0.0006626905235255136,9,0.08653846153846154,0.0461959485638481,0.15633709447491023,0.052186878727634195,0.03435158281082734,3,0.028846153846153848,0.009858182902777006,0.08140040102511037,0.02468522200132538,0.004160931844828467,0,0.0,0.0,0.03562135437245191,0.003810470510271703,-0.003810470510271703,1,0.009615384615384616,0.0016993728496512567,0.05246772470794581,0.0016567263088137839,0.007958658306570832,0,0.0,0.0,0.03562135437245191,0.0019880715705765406,-0.0019880715705765406,0,0.0,0.0,0.03562135437245191,0.0001656726308813784,-0.0001656726308813784,,
Kanazawa Station Tsuzumi Gate,castle_historic,Kanazawa,Ishikawa,False,104,10,56,13,25,4.5673076923076925,97,0.9326923076923077,0.8675421323612021,0.9670163109703299,False,100.0,48,True,False,,good_for_itinerary_bundle,good_for_itinerary_bundle,True,,,,,False,0.0,0.009615384615384616,0.0,0.0,False,False,False,moderate,False,neither,0,0.0,0.0,0.03562135437245191,0.009111994698475812,-0.009111994698475812,0,0.0,0.0,0.03562135437245191,0.0054671968190854875,-0.0054671968190854875,0,0.0,0.0,0.03562135437245191,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03562135437245191,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03562135437245191,0.0066269052352551355,-0.0066269052352551355,2,0.019230769230769232,0.0052897115850640206,0.0674231291576782,0.03578528827037773,-0.0165545190396085,0,0.0,0.0,0.03562135437245191,0.005632869449966865,-0.005632869449966865,0,0.0,0.0,0.03562135437245191,0.009774685222001325,-0.009774685222001325,0,0.0,0.0,0.03562135437245191,0.015573227302849569,-0.015573227302849569,0,0.0,0.0,0.03562135437245191,0.004804506295559973,-0.004804506295559973,0,0.0,0.0,0.03562135437245191,0.04009277667329357,-0.04009277667329357,0,0.0,0.0,0.03562135437245191,0.0006626905235255136,-0.0006626905235255136,5,0.04807692307692308,0.020708042325852223,0.10764202797232547,0.052186878727634195,-0.004109955650711115,1,0.009615384615384616,0.0016993728496512567,0.05246772470794581,0.02468522200132538,-0.015069837385940765,0,0.0,0.0,0.03562135437245191,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03562135437245191,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03562135437245191,0.0019880715705765406,-0.0019880715705765406,1,0.009615384615384616,0.0016993728496512567,0.05246772470794581,0.0001656726308813784,0.009449711984503237,,
Takaoka Daibutsu,temple_shrine,Toyama,Toyama,False,104,3,75,15,11,4.365384615384615,92,0.8846153846153846,0.8090795037039419,0.9327502237018642,False,100.0,48,True,False,,,,False,,,,,False,0.0,0.0,0.0,0.0,False,False,False,moderate,False,neither,0,0.0,0.0,0.03562135437245191,0.009111994698475812,-0.009111994698475812,0,0.0,0.0,0.03562135437245191,0.0054671968190854875,-0.0054671968190854875,0,0.0,0.0,0.03562135437245191,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03562135437245191,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03562135437245191,0.0066269052352551355,-0.0066269052352551355,2,0.019230769230769232,0.0052897115850640206,0.0674231291576782,0.03578528827037773,-0.0165545190396085,0,0.0,0.0,0.03562135437245191,0.005632869449966865,-0.005632869449966865,1,0.009615384615384616,0.0016993728496512567,0.05246772470794581,0.009774685222001325,-0.00015930060661670936,2,0.019230769230769232,0.0052897115850640206,0.0674231291576782,0.015573227302849569,0.0036575419279196632,0,0.0,0.0,0.03562135437245191,0.004804506295559973,-0.004804506295559973,1,0.009615384615384616,0.0016993728496512567,0.05246772470794581,0.04009277667329357,-0.030477392057908954,0,0.0,0.0,0.03562135437245191,0.0006626905235255136,-0.0006626905235255136,2,0.019230769230769232,0.0052897115850640206,0.0674231291576782,0.052186878727634195,-0.03295610949686496,2,0.019230769230769232,0.0052897115850640206,0.0674231291576782,0.02468522200132538,-0.005454452770556149,0,0.0,0.0,0.03562135437245191,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03562135437245191,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03562135437245191,0.0019880715705765406,-0.0019880715705765406,0,0.0,0.0,0.03562135437245191,0.0001656726308813784,-0.0001656726308813784,,
Kurobe Dam,nature_scenic,Toyama,Toyama,False,104,16,52,11,25,4.75,98,0.9423076923076923,0.8798107321520116,0.9732934543646655,False,100.0,48,True,False,,scenic_value,scenic_value,True,,scenic_value,,scenic_value,False,0.0,0.16346153846153846,0.0,0.0,False,False,False,moderate,False,neither,2,0.019230769230769232,0.0052897115850640206,0.0674231291576782,0.009111994698475812,0.01011877453229342,0,0.0,0.0,0.03562135437245191,0.0054671968190854875,-0.0054671968190854875,0,0.0,0.0,0.03562135437245191,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03562135437245191,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03562135437245191,0.0066269052352551355,-0.0066269052352551355,2,0.019230769230769232,0.0052897115850640206,0.0674231291576782,0.03578528827037773,-0.0165545190396085,0,0.0,0.0,0.03562135437245191,0.005632869449966865,-0.005632869449966865,2,0.019230769230769232,0.0052897115850640206,0.0674231291576782,0.009774685222001325,0.009456084008767907,2,0.019230769230769232,0.0052897115850640206,0.0674231291576782,0.015573227302849569,0.0036575419279196632,0,0.0,0.0,0.03562135437245191,0.004804506295559973,-0.004804506295559973,8,0.07692307692307693,0.03949175369105489,0.14449554616255827,0.04009277667329357,0.03683030024978336,0,0.0,0.0,0.03562135437245191,0.0006626905235255136,-0.0006626905235255136,17,0.16346153846153846,0.10463536095349271,0.24626362756642686,0.052186878727634195,0.11127465973390427,1,0.009615384615384616,0.0016993728496512567,0.05246772470794581,0.02468522200132538,-0.015069837385940765,0,0.0,0.0,0.03562135437245191,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03562135437245191,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03562135437245191,0.0019880715705765406,-0.0019880715705765406,0,0.0,0.0,0.03562135437245191,0.0001656726308813784,-0.0001656726308813784,,
Echizen Crab Museum,museum_cultural,Fukui,Fukui,True,103,1,96,3,3,3.970873786407767,73,0.7087378640776699,0.6147549222003607,0.7877105670828252,False,100.0,48,True,False,cleanliness_comfort,,,False,,,,,False,0.0,0.0,0.0,0.0,False,False,False,moderate,False,neither,0,0.0,0.0,0.03595475822864816,0.009111994698475812,-0.009111994698475812,0,0.0,0.0,0.03595475822864816,0.0054671968190854875,-0.0054671968190854875,0,0.0,0.0,0.03595475822864816,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03595475822864816,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03595475822864816,0.0066269052352551355,-0.0066269052352551355,3,0.02912621359223301,0.00995436781664455,0.08215836566082022,0.03578528827037773,-0.006659074678144722,0,0.0,0.0,0.03595475822864816,0.005632869449966865,-0.005632869449966865,4,0.038834951456310676,0.01520398954826923,0.09562806901213441,0.009774685222001325,0.02906026623430935,2,0.019417475728155338,0.0053412252741783794,0.06805218312034753,0.015573227302849569,0.0038442484253057695,0,0.0,0.0,0.03595475822864816,0.004804506295559973,-0.004804506295559973,0,0.0,0.0,0.03595475822864816,0.04009277667329357,-0.04009277667329357,0,0.0,0.0,0.03595475822864816,0.0006626905235255136,-0.0006626905235255136,0,0.0,0.0,0.03595475822864816,0.052186878727634195,-0.052186878727634195,0,0.0,0.0,0.03595475822864816,0.02468522200132538,-0.02468522200132538,0,0.0,0.0,0.03595475822864816,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03595475822864816,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03595475822864816,0.0019880715705765406,-0.0019880715705765406,0,0.0,0.0,0.03595475822864816,0.0001656726308813784,-0.0001656726308813784,,
D.T. Suzuki Museum,museum_cultural,Kanazawa,Ishikawa,False,103,6,37,37,23,4.728155339805825,96,0.9320388349514563,0.866317705300666,0.966692260890114,False,100.0,48,True,False,,scenic_value;worthwhile_destination,scenic_value;worthwhile_destination,True,,scenic_value;worthwhile_destination,,scenic_value;worthwhile_destination,False,0.0,0.17475728155339804,0.0,0.0,False,False,False,moderate,False,neither,0,0.0,0.0,0.03595475822864816,0.009111994698475812,-0.009111994698475812,0,0.0,0.0,0.03595475822864816,0.0054671968190854875,-0.0054671968190854875,1,0.009708737864077669,0.0017158914790501578,0.052958191832536874,0.003810470510271703,0.005898267353805966,0,0.0,0.0,0.03595475822864816,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03595475822864816,0.0066269052352551355,-0.0066269052352551355,1,0.009708737864077669,0.0017158914790501578,0.052958191832536874,0.03578528827037773,-0.026076550406300063,0,0.0,0.0,0.03595475822864816,0.005632869449966865,-0.005632869449966865,0,0.0,0.0,0.03595475822864816,0.009774685222001325,-0.009774685222001325,0,0.0,0.0,0.03595475822864816,0.015573227302849569,-0.015573227302849569,0,0.0,0.0,0.03595475822864816,0.004804506295559973,-0.004804506295559973,1,0.009708737864077669,0.0017158914790501578,0.052958191832536874,0.04009277667329357,-0.0303840388092159,0,0.0,0.0,0.03595475822864816,0.0006626905235255136,-0.0006626905235255136,11,0.10679611650485436,0.06068733848822654,0.1811799956527492,0.052186878727634195,0.05460923777722017,7,0.06796116504854369,0.03330773910988612,0.13368229469933413,0.02468522200132538,0.04327594304721831,0,0.0,0.0,0.03595475822864816,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03595475822864816,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03595475822864816,0.0019880715705765406,-0.0019880715705765406,0,0.0,0.0,0.03595475822864816,0.0001656726308813784,-0.0001656726308813784,,
Echizen Ono Castle,castle_historic,Fukui,Fukui,True,102,2,89,4,7,4.137254901960785,79,0.7745098039215687,0.684310164821846,0.8447830716467625,False,100.0,48,True,False,accessibility_mobility,,,False,,,,,False,0.0,0.0,0.0,0.0,False,False,False,moderate,False,neither,0,0.0,0.0,0.03629446214646319,0.009111994698475812,-0.009111994698475812,0,0.0,0.0,0.03629446214646319,0.0054671968190854875,-0.0054671968190854875,0,0.0,0.0,0.03629446214646319,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03629446214646319,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03629446214646319,0.0066269052352551355,-0.0066269052352551355,0,0.0,0.0,0.03629446214646319,0.03578528827037773,-0.03578528827037773,0,0.0,0.0,0.03629446214646319,0.005632869449966865,-0.005632869449966865,1,0.00980392156862745,0.0017327343974216647,0.053457914765777534,0.009774685222001325,2.9236346626125564e-05,1,0.00980392156862745,0.0017327343974216647,0.053457914765777534,0.015573227302849569,-0.005769305734222118,0,0.0,0.0,0.03629446214646319,0.004804506295559973,-0.004804506295559973,33,0.3235294117647059,0.24057906530881729,0.4192895683899344,0.04009277667329357,0.2834366350914123,0,0.0,0.0,0.03629446214646319,0.0006626905235255136,-0.0006626905235255136,1,0.00980392156862745,0.0017327343974216647,0.053457914765777534,0.052186878727634195,-0.042382957159006744,1,0.00980392156862745,0.0017327343974216647,0.053457914765777534,0.02468522200132538,-0.01488130043269793,0,0.0,0.0,0.03629446214646319,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03629446214646319,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03629446214646319,0.0019880715705765406,-0.0019880715705765406,0,0.0,0.0,0.03629446214646319,0.0001656726308813784,-0.0001656726308813784,,
Tsuruga Red Brick Warehouse,castle_historic,Fukui,Fukui,True,102,3,77,8,14,3.6666666666666665,62,0.6078431372549019,0.5108332390767232,0.6970248181073728,False,100.0,48,True,False,,,,False,,,,,False,0.0,0.0,0.0,0.0,False,False,False,moderate,False,neither,0,0.0,0.0,0.03629446214646319,0.009111994698475812,-0.009111994698475812,0,0.0,0.0,0.03629446214646319,0.0054671968190854875,-0.0054671968190854875,0,0.0,0.0,0.03629446214646319,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03629446214646319,0.0016567263088137839,-0.0016567263088137839,1,0.00980392156862745,0.0017327343974216647,0.053457914765777534,0.0066269052352551355,0.0031770163333723154,3,0.029411764705882353,0.0100524482029039,0.08293057499376733,0.03578528827037773,-0.00637352356449538,2,0.0196078431372549,0.005393752169586284,0.06869308401034893,0.005632869449966865,0.013974973687288037,1,0.00980392156862745,0.0017327343974216647,0.053457914765777534,0.009774685222001325,2.9236346626125564e-05,4,0.0392156862745098,0.015354071528489173,0.09652513868491805,0.015573227302849569,0.023642458971660237,0,0.0,0.0,0.03629446214646319,0.004804506295559973,-0.004804506295559973,1,0.00980392156862745,0.0017327343974216647,0.053457914765777534,0.04009277667329357,-0.03028885510466612,0,0.0,0.0,0.03629446214646319,0.0006626905235255136,-0.0006626905235255136,0,0.0,0.0,0.03629446214646319,0.052186878727634195,-0.052186878727634195,0,0.0,0.0,0.03629446214646319,0.02468522200132538,-0.02468522200132538,0,0.0,0.0,0.03629446214646319,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03629446214646319,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03629446214646319,0.0019880715705765406,-0.0019880715705765406,0,0.0,0.0,0.03629446214646319,0.0001656726308813784,-0.0001656726308813784,,
Nishi Chaya District,castle_historic,Kanazawa,Ishikawa,False,102,8,51,24,19,3.803921568627451,67,0.6568627450980392,0.5605440584282401,0.7417949338395361,False,100.0,48,True,False,itinerary_fit_time_cost;food_amenities_gap,,scenic_value,True,itinerary_fit_time_cost,,,,True,0.01480333684169493,0.0,0.0,0.0,False,False,False,moderate,False,neither,1,0.00980392156862745,0.0017327343974216647,0.053457914765777534,0.009111994698475812,0.0006919268701516389,1,0.00980392156862745,0.0017327343974216647,0.053457914765777534,0.0054671968190854875,0.004336724749541963,0,0.0,0.0,0.03629446214646319,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03629446214646319,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03629446214646319,0.0066269052352551355,-0.0066269052352551355,4,0.0392156862745098,0.015354071528489173,0.09652513868491805,0.03578528827037773,0.003430398004132071,0,0.0,0.0,0.03629446214646319,0.005632869449966865,-0.005632869449966865,1,0.00980392156862745,0.0017327343974216647,0.053457914765777534,0.009774685222001325,2.9236346626125564e-05,1,0.00980392156862745,0.0017327343974216647,0.053457914765777534,0.015573227302849569,-0.005769305734222118,2,0.0196078431372549,0.005393752169586284,0.06869308401034893,0.004804506295559973,0.01480333684169493,0,0.0,0.0,0.03629446214646319,0.04009277667329357,-0.04009277667329357,1,0.00980392156862745,0.0017327343974216647,0.053457914765777534,0.0006626905235255136,0.009141231045101937,8,0.0784313725490196,0.040276685867459944,0.14718727241289134,0.052186878727634195,0.026244493821385412,2,0.0196078431372549,0.005393752169586284,0.06869308401034893,0.02468522200132538,-0.005077378864070479,0,0.0,0.0,0.03629446214646319,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03629446214646319,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03629446214646319,0.0019880715705765406,-0.0019880715705765406,0,0.0,0.0,0.03629446214646319,0.0001656726308813784,-0.0001656726308813784,,
